taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
1320208	Strumigenys hoplites Brown, 1973	1320208	Strumigenys hoplites Brown, 1973	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Strumigenys	1320203	Strumigenys hoplites	1320208	
1322128	Pheidole rugaticeps Emery, 1877	1322128	Pheidole rugaticeps Emery, 1877	32	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Pheidole	1321654	Pheidole rugaticeps	1322128	
1322473	Pheidole hercules Donisthorpe, 1941	1322473	Pheidole hercules Donisthorpe, 1941	14	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Pheidole	1321654	Pheidole hercules	1322473	
1323059	Stigmacros stanleyi McAreavey, 1957	1323059	Stigmacros stanleyi McAreavey, 1957	8	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Stigmacros	1323038	Stigmacros stanleyi	1323059	
1323525	Tetramorium proximum Bolton, 1979	1323525	Tetramorium proximum Bolton, 1979	293	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Tetramorium	1323128	Tetramorium proximum	1323525	
1323562	Tetramorium thoth (Bolton, 1976)	1323562	Tetramorium thoth (Bolton, 1976)	7	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Tetramorium	1323128	Tetramorium thoth	1323562	
1326011	Iridomyrmex Mayr, 1862	1326011	Iridomyrmex Mayr, 1862	3	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Iridomyrmex	1326011	Iridomyrmex adstringatus		
1326747	Hypoponera ludovicae (Forel, 1892)	1326747	Hypoponera ludovicae (Forel, 1892)	46	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Hypoponera	1326614	Hypoponera ludovicae	1326747	
1327051	Pseudomyrmex fiebrigi (Forel, 1908)	1327051	Pseudomyrmex fiebrigi (Forel, 1908)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Pseudomyrmex	1327003	Pseudomyrmex fiebrigi	1327051	
4504547	Goniomma collingwoodi Espadaler, 1997	4504547	Goniomma collingwoodi Espadaler, 1997	8	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Goniomma	1317279	Goniomma collingwoodi	4504547	
5033399	Camponotus planus pinzonensis Wheeler, 1919	5033399	Camponotus planus pinzonensis Wheeler, 1919	2	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Camponotus	1312361	Camponotus planus	5033394	
5033777	Camponotus korthalsiae concilians Forel, 1915	5033777	Camponotus korthalsiae concilians Forel, 1915	1	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Camponotus	1312361	Camponotus korthalsiae	5033775	
5034544	Camponotus indeflexus (Walker, 1859)	5034544	Camponotus indeflexus (Walker, 1859)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Camponotus	1312361	Camponotus indeflexus	5034544	
5035538	Myrmecia loweryi Ogata & Taylor, 1991	5035538	Myrmecia loweryi Ogata & Taylor, 1991	28	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Myrmecia	1317709	Myrmecia loweryi	5035538	
6244133	Pheidole tasmaniensis continentis Forel, 1902	6244133	Pheidole tasmaniensis continentis Forel, 1902	3	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Pheidole	1321654	Pheidole tasmaniensis	1321730	
6244197	Pheidole sulcaticeps punensis Forel, 1902	6244197	Pheidole sulcaticeps punensis Forel, 1902	2	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Pheidole	1321654	Pheidole sulcaticeps	1321940	
6244618	Monomorium subapterum bogischi Wheeler, 1917	6244618	Monomorium subapterum bogischi Wheeler, 1917	3	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Monomorium	1314419	Monomorium subapterum	1314514	
6244826	Polyrhachis schang leviuscula Viehmeyer, 1916	6244826	Polyrhachis schang leviuscula Viehmeyer, 1916	1	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Polyrhachis	1317959	Polyrhachis schang	1318184	
6245589	Leptothorax unifasciatus unifasciatonigriceps Novak & Sadil, 1941	6245589	Leptothorax unifasciatus unifasciatonigriceps Novak & Sadil, 1941	1	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Leptothorax	1323767	Leptothorax unifasciatus	1323881	
7783034	Nesomyrmex madecassus (Forel, 1892)	7783034	Nesomyrmex madecassus (Forel, 1892)	205	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Nesomyrmex	7731605	Nesomyrmex madecassus	7783034	
7804816	Temnothorax albipennis (Curtis, 1854)	7804816	Temnothorax albipennis (Curtis, 1854)	57	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Temnothorax	8314083	Temnothorax albipennis	7804816	
7834716	Technomyrmex difficilis Forel, 1892	7834716	Technomyrmex difficilis Forel, 1892	531	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Technomyrmex	1320039	Technomyrmex difficilis	7834716	
7894195	Eciton esenbecki	7894195	Eciton esenbecki	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Eciton	1319393	Eciton esenbecki	7894195	
8354317	Crematogaster bryophilia	8354317	Crematogaster bryophilia	122	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Crematogaster	1324306	Crematogaster bryophilia	8354317	
8784560	Carebara elongata Fernandez, 2004	8784560	Carebara elongata Fernandez, 2004	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Carebara	1317472	Carebara elongata	8784560	
9534843	Melophorus canus Heterick, Castalanelli & Shattuck, 2017	9534843	Melophorus canus Heterick, Castalanelli & Shattuck, 2017	9	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Melophorus	1327214	Melophorus canus	9534843	
9555163	Melophorus vitreus Heterick, Castalanelli & Shattuck, 2017	9555163	Melophorus vitreus Heterick, Castalanelli & Shattuck, 2017	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Melophorus	1327214	Melophorus vitreus	9555163	
9558009	Odontomachus minangkabau	9558009	Odontomachus minangkabau	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Odontomachus	1317162	Odontomachus minangkabau	9558009	
9630599	Melophorus paramorphomenus Heterick, Castalanelli & Shattuck, 2017	9630599	Melophorus paramorphomenus Heterick, Castalanelli & Shattuck, 2017	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Melophorus	1327214	Melophorus paramorphomenus	9630599	
10867291	Pheidole ala Salata & Fisher, 2019	10867291	Pheidole ala Salata & Fisher, 2019	51	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Pheidole	1321654	Pheidole ala	10867291	
10901917	Camponotus macrocephalus (Erichson, 1842)	10901917	Camponotus macrocephalus (Erichson, 1842)	1	SPECIES	DOUBTFUL	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Camponotus	1312361	Camponotus macrocephalus	10901917	
11135566	Temnothorax rutabulafer Prebus, 2021	11135566	Temnothorax rutabulafer Prebus, 2021	69	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Temnothorax	8314083	Temnothorax rutabulafer	11135566	
1315129	Formica strangulata Wheeler, 1915	1315129	Formica strangulata Wheeler, 1915	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Formica	1314840	Formica strangulata	1315129	
1318469	Polyrhachis venus Forel, 1893	1318469	Polyrhachis venus Forel, 1893	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Polyrhachis	1317959	Polyrhachis venus	1318469	
1319404	Eciton rapax Smith, 1855	1319404	Eciton rapax Smith, 1855	399	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Eciton	1319393	Eciton rapax	1319404	
1319445	Mycocepurus Forel, 1893	1319445	Mycocepurus Forel, 1893	78	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Mycocepurus	1319445			
1319550	Anochetus siphneus Brown, 1978	1319550	Anochetus siphneus Brown, 1978	22	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Anochetus	1319461	Anochetus siphneus	1319550	
1319930	Pachycondyla lenkoi Kempf, 1962	1319930	Pachycondyla lenkoi Kempf, 1962	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Pachycondyla	1319685	Pachycondyla lenkoi	1319930	
1320305	Strumigenys chernovi Dlussky, 1993	1320305	Strumigenys chernovi Dlussky, 1993	46	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Strumigenys	1320203	Strumigenys chernovi	1320305	
1320571	Proceratium boltoni Leston, 1971	1320571	Proceratium boltoni Leston, 1971	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Proceratium	1320543	Proceratium boltoni	1320571	
1321436	Leptogenys pubiceps Emery, 1890	1321436	Leptogenys pubiceps Emery, 1890	80	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Leptogenys	1321215	Leptogenys pubiceps	1321436	
1322033	Pheidole umbonata Mayr, 1870	1322033	Pheidole umbonata Mayr, 1870	606	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Pheidole	1321654	Pheidole umbonata	1322033	
1323279	Tetramorium wadje Bolton, 1980	1323279	Tetramorium wadje Bolton, 1980	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Tetramorium	1323128	Tetramorium wadje	1323279	
1323622	Oligomyrmex semilaevis (Mayr, 1901)	1323622	Oligomyrmex semilaevis (Mayr, 1901)	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Oligomyrmex	1323617	Oligomyrmex semilaevis	1323622	
1325114	Crematogaster impressa Emery, 1899	1325114	Crematogaster impressa Emery, 1899	16	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Crematogaster	1324306	Crematogaster impressa	1325114	
1325141	Crematogaster egidyi Forel, 1903	1325141	Crematogaster egidyi Forel, 1903	54	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Crematogaster	1324306	Crematogaster egidyi	1325141	
1326011	Iridomyrmex Mayr, 1862	1326011	Iridomyrmex Mayr, 1862	4	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Iridomyrmex	1326011	Iridomyrmex mirabilis		
1326011	Iridomyrmex Mayr, 1862	1326011	Iridomyrmex Mayr, 1862	57	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Iridomyrmex	1326011	Iridomyrmex obscurior		
1326213	Cerapachys nigriventris (Clark, 1924)	1326213	Cerapachys nigriventris (Clark, 1924)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Cerapachys	1326115	Cerapachys nigriventris	1326213	
4673103	Zasphinctus Wheeler W.M., 1918	4673103	Zasphinctus Wheeler W.M., 1918	36	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Zasphinctus	4673103	Zasphinctus occidentalis		
5034109	Camponotus villosus Crawley, 1915	5034109	Camponotus villosus Crawley, 1915	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Camponotus	1312361	Camponotus villosus	5034109	
5034248	Camponotus olivieri infelix Santschi, 1915	5034248	Camponotus olivieri infelix Santschi, 1915	1	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Camponotus	1312361	Camponotus olivieri	5034237	
5034527	Camponotus simillimus impatibilis Forel, 1899	5034527	Camponotus simillimus impatibilis Forel, 1899	1	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Camponotus	1312361	Camponotus simillimus	5034525	
5035031	Solenopsis wasmannii Emery, 1894	5035031	Solenopsis wasmannii Emery, 1894	25	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Solenopsis	9107211	Solenopsis wasmannii	5035031	
5035614	Azteca pittieri Forel, 1899	5035614	Azteca pittieri Forel, 1899	285	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Azteca	1322845	Azteca pittieri	5035614	
5036015	Lachnomyrmex Wheeler, 1910	5036015	Lachnomyrmex Wheeler, 1910	142	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Lachnomyrmex	5036015			
6243950	Pheidole sexspinosa fuscescens Emery, 1900	6243950	Pheidole sexspinosa fuscescens Emery, 1900	1	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Pheidole	1321654	Pheidole sexspinosa	8329860	
6244090	Pheidole proxima bombalensis Forel, 1910	6244090	Pheidole proxima bombalensis Forel, 1910	1	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Pheidole	1321654	Pheidole proxima	1321864	
6245201	Hypoponera spei fidelis (Santschi, 1926)	6245201	Hypoponera spei fidelis (Santschi, 1926)	1	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Hypoponera	1326614	Hypoponera spei	1326716	
6246118	Crematogaster neuvillei cooperi Forel, 1914	6246118	Crematogaster neuvillei cooperi Forel, 1914	6	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Crematogaster	1324306	Crematogaster neuvillei	1325101	
7350337	Atta aspersa	7350337	Atta aspersa	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Atta	1323108	Atta aspersa	7350337	
7669865	Strumigenys baudueri (Emery, 1875)	1321022	Pyramica baudueri (Emery, 1875)	6	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Pyramica	1321015	Pyramica baudueri	1321022	
7693422	Nesomyrmex njengelanga	7693422	Nesomyrmex njengelanga	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Nesomyrmex	7731605	Nesomyrmex njengelanga	7693422	
7746726	Probolomyrmex angusticeps	7746726	Probolomyrmex angusticeps	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Probolomyrmex	1320011	Probolomyrmex angusticeps	7746726	
7996942	Tropidomyrmex elianae Silva, Feitosa, Brandão & Diniz, 2009	7996942	Tropidomyrmex elianae Silva, Feitosa, Brandão & Diniz, 2009	9	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Tropidomyrmex	7506936	Tropidomyrmex elianae	7996942	
8116289	Hypoponera tristis	8116289	Hypoponera tristis	20	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Hypoponera	1326614	Hypoponera tristis	8116289	
8390967	Crematogaster brevispinosa var. tucumanensis	8390967	Crematogaster brevispinosa var. tucumanensis	3	VARIETY	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Crematogaster	1324306	Crematogaster brevispinosa	1324603	
8465471	Burmomyrma rossi Dlussky, 1996	8465471	Burmomyrma rossi Dlussky, 1996	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Burmomyrma	4677407	Burmomyrma rossi	8465471	
8565294	Strumigenys schleeorum Baroni Urbani, 1994	1321186	Pyramica schleeorum (Baroni Urbani, 1994)	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Pyramica	1321015	Pyramica schleeorum	1321186	
8874915	Meranoplus crassispina	8874915	Meranoplus crassispina	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Meranoplus	8301906	Meranoplus crassispina	8874915	
9282801	Zasphinctus caledonicus (Wilson, 1957)	1315366	Sphinctomyrmex caledonicus Wilson, 1957	3	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Sphinctomyrmex	7897798	Sphinctomyrmex caledonicus	1315366	
9525613	Sericomyrmex saramama Ješovnik & Schultz, 2017	9525613	Sericomyrmex saramama Ješovnik & Schultz, 2017	31	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Sericomyrmex	1316616	Sericomyrmex saramama	9525613	
10531117	Tetramorium aisha Mbanyana, Robertson & Hita Garcia, 2018	10531117	Tetramorium aisha Mbanyana, Robertson & Hita Garcia, 2018	30	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Tetramorium	1323128	Tetramorium aisha	10531117	
10880813	Pheidole praegrandis Salata & Fisher, 2019	10880813	Pheidole praegrandis Salata & Fisher, 2019	84	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Pheidole	1321654	Pheidole praegrandis	10880813	
1314419	Monomorium Mayr, 1855	1314419	Monomorium Mayr, 1855	2	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Monomorium	1314419	Monomorium macarthuri		
1314485	Monomorium hanneli Forel, 1907	1314485	Monomorium hanneli Forel, 1907	565	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Monomorium	1314419	Monomorium hanneli	1314485	
1314555	Monomorium orientale Mayr, 1879	1314555	Monomorium orientale Mayr, 1879	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Monomorium	1314419	Monomorium orientale	1314555	
1315808	Cyphomyrmex salvini Forel, 1899	1315808	Cyphomyrmex salvini Forel, 1899	1660	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Cyphomyrmex	1315806	Cyphomyrmex salvini	1315808	
1315836	Cyphomyrmex vorticis Weber, 1940	1315836	Cyphomyrmex vorticis Weber, 1940	73	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Cyphomyrmex	1315806	Cyphomyrmex vorticis	1315836	
1316710	Megalomyrmex piriana Brandao, 1990	1316710	Megalomyrmex piriana Brandao, 1990	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Megalomyrmex	1316700	Megalomyrmex piriana	1316710	
1316737	Aenictogiton sulcatus Santschi, 1919	1316737	Aenictogiton sulcatus Santschi, 1919	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Aenictogiton	1316734	Aenictogiton sulcatus	1316737	
1317959	Polyrhachis Smith, 1857	1317959	Polyrhachis Smith, 1857	62	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Polyrhachis	1317959	Polyrhachis brutella		
1319175	Eurhopalothrix emeryi (Forel, 1912)	1319175	Eurhopalothrix emeryi (Forel, 1912)	31	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Eurhopalothrix	1319140	Eurhopalothrix emeryi	1319175	
1319234	Tetraponera ocellata (Mayr, 1868)	1319234	Tetraponera ocellata (Mayr, 1868)	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Tetraponera	1319181	Tetraponera ocellata	1319234	
1319519	Anochetus striatulus Emery, 1890	1319519	Anochetus striatulus Emery, 1890	64	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Anochetus	1319461	Anochetus striatulus	1319519	
1320200	Rhopalothrix plaumanni Brown & Kempf, 1960	1320200	Rhopalothrix plaumanni Brown & Kempf, 1960	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Rhopalothrix	1320192	Rhopalothrix plaumanni	1320200	
1321135	Pyramica abdita (Wesson & Wesson, 1939)	1321135	Pyramica abdita (Wesson & Wesson, 1939)	2	SPECIES	DOUBTFUL	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Pyramica	1321015	Pyramica abdita	1321135	
1321267	Leptogenys vindicis Bolton, 1975	1321267	Leptogenys vindicis Bolton, 1975	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Leptogenys	1321215	Leptogenys vindicis	1321267	
1321523	Rhytidoponera cornuta (Emery, 1895)	1321523	Rhytidoponera cornuta (Emery, 1895)	31	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Rhytidoponera	1321506	Rhytidoponera cornuta	1321523	
1323396	Tetramorium sitefrum Bolton, 1980	1323396	Tetramorium sitefrum Bolton, 1980	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Tetramorium	1323128	Tetramorium sitefrum	1323396	
1325222	Crematogaster vermiculata Emery, 1895	1325222	Crematogaster vermiculata Emery, 1895	608	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Crematogaster	1324306	Crematogaster vermiculata	1325222	
1325609	Dorymyrmex jheringi Forel, 1912	1325609	Dorymyrmex jheringi Forel, 1912	21	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Dorymyrmex	1325593	Dorymyrmex jheringi	1325609	
1326309	Platythyrea frontalis Emery, 1899	1326309	Platythyrea frontalis Emery, 1899	11	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Platythyrea	1326298	Platythyrea frontalis	1326309	
1326320	Platythyrea sinuata (Roger, 1860)	1326320	Platythyrea sinuata (Roger, 1860)	29	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Platythyrea	1326298	Platythyrea sinuata	1326320	
1326843	Neivamyrmex asper Borgmeier, 1955	1326843	Neivamyrmex asper Borgmeier, 1955	68	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Neivamyrmex	1326810	Neivamyrmex asper	1326843	
1326932	Neivamyrmex pseudops (Forel, 1909)	1326932	Neivamyrmex pseudops (Forel, 1909)	48	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Neivamyrmex	1326810	Neivamyrmex pseudops	1326932	
